Sexo,Edad,Provincias,Periodo,Total
Ambos sexos,63 años,Total Nacional,1 de julio de 2016,512844
Ambos sexos,63 años,Total Nacional,1 de enero de 2016,512764
Ambos sexos,63 años,Total Nacional,1 de julio de 2015,497236
Ambos sexos,63 años,Total Nacional,1 de enero de 2015,481700
Ambos sexos,63 años,Total Nacional,1 de julio de 2014,477628
Ambos sexos,63 años,Total Nacional,1 de enero de 2014,473601
Ambos sexos,63 años,Total Nacional,1 de julio de 2013,484072
Ambos sexos,63 años,Total Nacional,1 de enero de 2013,495147
Ambos sexos,63 años,Total Nacional,1 de julio de 2012,507936
Ambos sexos,63 años,Total Nacional,1 de enero de 2012,520838
Ambos sexos,63 años,Total Nacional,1 de julio de 2011,499272
Ambos sexos,63 años,Total Nacional,1 de enero de 2011,477697
Ambos sexos,63 años,Total Nacional,1 de julio de 2010,468054
Ambos sexos,63 años,Total Nacional,1 de enero de 2010,458354
Ambos sexos,63 años,Total Nacional,1 de julio de 2009,469714
Ambos sexos,63 años,Total Nacional,1 de enero de 2009,481258
Ambos sexos,63 años,Total Nacional,1 de julio de 2008,470449
Ambos sexos,63 años,Total Nacional,1 de enero de 2008,459439
Ambos sexos,63 años,Total Nacional,1 de julio de 2007,456490
Ambos sexos,63 años,Total Nacional,1 de enero de 2007,453581
Ambos sexos,63 años,Total Nacional,1 de julio de 2006,423059
Ambos sexos,63 años,Total Nacional,1 de enero de 2006,392528
Ambos sexos,63 años,Total Nacional,1 de julio de 2005,377673
Ambos sexos,63 años,Total Nacional,1 de enero de 2005,362931
Ambos sexos,63 años,Total Nacional,1 de julio de 2004,405595
Ambos sexos,63 años,Total Nacional,1 de enero de 2004,448792
Ambos sexos,63 años,Total Nacional,1 de julio de 2003,374488
Ambos sexos,63 años,Total Nacional,1 de enero de 2003,299708
Ambos sexos,63 años,Total Nacional,1 de julio de 2002,321055
Ambos sexos,63 años,Total Nacional,1 de enero de 2002,342727
Ambos sexos,63 años,Total Nacional,1 de julio de 2001,364842
Ambos sexos,63 años,Total Nacional,1 de enero de 2001,388103
Ambos sexos,63 años,Total Nacional,1 de julio de 2000,411064
Ambos sexos,63 años,Total Nacional,1 de enero de 2000,434804
Ambos sexos,63 años,Total Nacional,1 de julio de 1999,429496
Ambos sexos,63 años,Total Nacional,1 de enero de 1999,424274
Ambos sexos,63 años,Total Nacional,1 de julio de 1998,424787
Ambos sexos,63 años,Total Nacional,1 de enero de 1998,425547
Ambos sexos,63 años,Total Nacional,1 de julio de 1997,434856
Ambos sexos,63 años,Total Nacional,1 de enero de 1997,444512
Ambos sexos,63 años,Total Nacional,1 de julio de 1996,443759
Ambos sexos,63 años,Total Nacional,1 de enero de 1996,443321
Ambos sexos,63 años,Total Nacional,1 de julio de 1995,435212
Ambos sexos,63 años,Total Nacional,1 de enero de 1995,427209
Ambos sexos,63 años,Total Nacional,1 de julio de 1994,432533
Ambos sexos,63 años,Total Nacional,1 de enero de 1994,438107
Ambos sexos,63 años,Total Nacional,1 de julio de 1993,427800
Ambos sexos,63 años,Total Nacional,1 de enero de 1993,417625
Ambos sexos,63 años,Total Nacional,1 de julio de 1992,418765
Ambos sexos,63 años,Total Nacional,1 de enero de 1992,420226
Ambos sexos,63 años,Total Nacional,1 de julio de 1991,409583
Ambos sexos,63 años,Total Nacional,1 de enero de 1991,399172
Ambos sexos,63 años,Total Nacional,1 de julio de 1990,403646
Ambos sexos,63 años,Total Nacional,1 de enero de 1990,408273
Ambos sexos,63 años,Total Nacional,1 de julio de 1989,402114
Ambos sexos,63 años,Total Nacional,1 de enero de 1989,396136
Ambos sexos,63 años,Total Nacional,1 de julio de 1988,394574
Ambos sexos,63 años,Total Nacional,1 de enero de 1988,392995
Ambos sexos,63 años,Total Nacional,1 de julio de 1987,389268
Ambos sexos,63 años,Total Nacional,1 de enero de 1987,385577
Ambos sexos,63 años,Total Nacional,1 de julio de 1986,386941
Ambos sexos,63 años,Total Nacional,1 de enero de 1986,388756
Ambos sexos,63 años,Total Nacional,1 de julio de 1985,377059
Ambos sexos,63 años,Total Nacional,1 de enero de 1985,365409
Ambos sexos,63 años,Total Nacional,1 de julio de 1984,359388
Ambos sexos,63 años,Total Nacional,1 de enero de 1984,353712
Ambos sexos,63 años,Total Nacional,1 de julio de 1983,329178
Ambos sexos,63 años,Total Nacional,1 de enero de 1983,304380
Ambos sexos,63 años,Total Nacional,1 de julio de 1982,307591
Ambos sexos,63 años,Total Nacional,1 de enero de 1982,311130
Ambos sexos,63 años,Total Nacional,1 de julio de 1981,304481
Ambos sexos,63 años,Total Nacional,1 de enero de 1981,297980
Ambos sexos,64 años,Total Nacional,1 de julio de 2022,593675
Ambos sexos,64 años,Total Nacional,1 de enero de 2022,586613
